year,farm code,farm_acreage,species,produced_quantity,crop_acreage,hours_of_machines_ha,nitrogen_ha,phosphorus_ha,potassium_ha,fert_area,Herbicide_Qt Tox-0,Herbicide_Qt Tox-1,Herbicide_Qt Tox-2,Herbicide_Qt Tox-3,Herbicide_Qt Tox-4,Insecticide_Qt Tox-0,Insecticide_Qt Tox-1,Insecticide_Qt Tox-2,Insecticide_Qt Tox-3,Insecticide_Qt Tox-4,Fungicide_Qt Tox-0,Fungicide_Qt Tox-1,Fungicide_Qt Tox-2,Fungicide_Qt Tox-3,Fungicide_Qt Tox-4
2009,3022008001028000001,48.29,durum_wheat,1070.0,25.0,0.5304,-888.0,-888.0,-888.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001039000001,32.84,durum_wheat,315.0,10.84,0.0,-888.0,-888.0,-888.0,10.84,10.9484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001042000001,13.73,durum_wheat,230.0,6.0,0.5533333333333333,-888.0,-888.0,-888.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001043000001,21.5,durum_wheat,430.0,12.0,0.0,-888.0,-888.0,-888.0,12.0,9.959999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001051000001,4.25,durum_wheat,60.0,1.8,0.0,-888.0,-888.0,-888.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9980000000000002,0.0,0.0,0.0,0.0
2009,3022008001071000001,30.8,durum_wheat,550.0,13.63,1.3440939104915626,-888.0,-888.0,-888.0,13.63,14.993000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001110000001,61.0,durum_wheat,1100.0,23.0,0.8647826086956522,-888.0,-888.0,-888.0,23.0,25.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001111000001,80.0,durum_wheat,1200.0,35.0,0.0,-888.0,-888.0,-888.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001114000001,56.0,durum_wheat,1100.0,26.0,0.765,-888.0,-888.0,-888.0,26.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001116000001,40.0,durum_wheat,540.0,15.0,0.884,-888.0,-888.0,-888.0,15.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008001117000001,41.0,durum_wheat,1200.0,30.0,1.9229999999999998,-888.0,-888.0,-888.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002013000001,63.8,durum_wheat,1155.0,33.0,0.6027272727272728,-888.0,-888.0,-888.0,33.0,30.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002015000001,12.1,durum_wheat,210.0,6.0,0.6633333333333333,-888.0,-888.0,-888.0,6.0,4.9799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002024000001,7.0,durum_wheat,135.0,3.42,0.5818713450292398,-888.0,-888.0,-888.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002046000001,4.6,durum_wheat,150.0,3.8,0.6973684210526316,-888.0,-888.0,-888.0,3.8,3.9899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002061000001,4.0,durum_wheat,85.0,2.6,0.0,-888.0,-888.0,-888.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002111000001,30.0,durum_wheat,600.0,15.0,0.6633333333333333,-888.0,-888.0,-888.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002112000001,49.0,durum_wheat,1100.0,20.0,0.663,-888.0,-888.0,-888.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002113000001,104.0,durum_wheat,1340.0,35.0,0.6062857142857142,-888.0,-888.0,-888.0,35.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008002120000001,22.3,durum_wheat,380.0,11.0,0.6627272727272727,-888.0,-888.0,-888.0,11.0,10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004002000001,136.0,durum_wheat,880.0,16.0,0.0,-888.0,-888.0,-888.0,16.0,24.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004005000001,6.8,durum_wheat,45.0,1.0,3.34,-888.0,-888.0,-888.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004006000001,6.0,durum_wheat,45.0,1.0,0.0,-888.0,-888.0,-888.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0
2009,3022008004008000001,28.37,durum_wheat,250.0,5.0,2.43,-888.0,-888.0,-888.0,5.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004009000001,28.97,durum_wheat,300.0,6.0,1.3983333333333334,-888.0,-888.0,-888.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004014000001,36.7,durum_wheat,320.0,8.0,1.18625,-888.0,-888.0,-888.0,8.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004018000001,28.5,durum_wheat,360.0,9.0,0.0,-888.0,-888.0,-888.0,9.0,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004021000001,9.56,durum_wheat,90.0,2.0,1.83,-888.0,-888.0,-888.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004023000001,6.37,durum_wheat,90.0,2.0,1.28,-888.0,-888.0,-888.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004029000001,8.37,durum_wheat,80.0,2.0,1.605,-888.0,-888.0,-888.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004040000001,7.03,durum_wheat,72.0,1.38,1.963768115942029,-888.0,-888.0,-888.0,1.38,1.3661999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004072000001,4.16,durum_wheat,50.0,1.0,1.6,-888.0,-888.0,-888.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004073000001,2.36,durum_wheat,15.0,0.33,7.0,-888.0,-888.0,-888.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008004991000001,19.93,durum_wheat,280.0,5.0,1.924,-888.0,-888.0,-888.0,5.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008005001000001,53.0,durum_wheat,700.0,20.0,3.846,-888.0,-888.0,-888.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008005002000001,31.0,durum_wheat,150.0,5.0,3.846,-888.0,-888.0,-888.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008005008000001,34.0,durum_wheat,140.0,4.0,5.245,-888.0,-888.0,-888.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008006002000001,1.6,durum_wheat,25.0,0.7,5.500000000000001,-888.0,-888.0,-888.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008006004000001,3.21,durum_wheat,50.0,1.5,5.766666666666667,-888.0,-888.0,-888.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008006021000001,16.98,durum_wheat,400.0,10.0,3.846,-888.0,-888.0,-888.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008007009000001,13.5,durum_wheat,180.0,5.0,34.102,-888.0,-888.0,-888.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008007174000001,20.4,durum_wheat,400.0,11.0,30.0,-888.0,-888.0,-888.0,11.0,30.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008007175000001,11.0,durum_wheat,200.0,7.0,40.98857142857143,-888.0,-888.0,-888.0,7.0,39.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008007176000001,16.0,durum_wheat,350.0,11.0,34.66181818181818,-888.0,-888.0,-888.0,11.0,79.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008008002000001,22.5,durum_wheat,380.0,11.0,0.0,-888.0,-888.0,-888.0,11.0,69.96000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008008004000001,7.55,durum_wheat,250.0,4.0,0.0,-888.0,-888.0,-888.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008008007000001,11.95,durum_wheat,150.0,5.0,0.0,-888.0,-888.0,-888.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008008996000001,11.65,durum_wheat,350.0,10.5,0.0,-888.0,-888.0,-888.0,10.5,59.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022008008997000001,10.07,durum_wheat,130.0,4.0,0.0,-888.0,-888.0,-888.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3022009004999000001,8.0,durum_wheat,90.0,2.0,1.56,-888.0,-888.0,-888.0,2.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008008610000001,60.0,durum_wheat,800.0,40.0,0.0,-888.0,-888.0,-888.0,40.0,45.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008011898000001,67.27,durum_wheat,90.0,3.5,20.034285714285716,-888.0,-888.0,-888.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008012315000001,5.0,durum_wheat,21.0,1.0,14.120000000000001,-888.0,-888.0,-888.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008013065000001,17.4,durum_wheat,470.0,13.85,19.186281588447656,-888.0,-888.0,-888.0,13.85,13.9885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008013067000001,130.94,durum_wheat,500.0,20.03,21.366949575636546,-888.0,-888.0,-888.0,20.03,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008013223000001,5.36,durum_wheat,13.0,0.55,22.727272727272727,-888.0,-888.0,-888.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008014157000001,85.01,durum_wheat,380.0,10.0,14.819999999999999,-888.0,-888.0,-888.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008014181000001,38.0,durum_wheat,160.0,10.0,11.483,-888.0,-888.0,-888.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008014187000001,325.8,durum_wheat,901.0,62.0,16.458548387096776,-888.0,-888.0,-888.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008014265000001,5.77,durum_wheat,22.0,1.5,24.186666666666667,-888.0,-888.0,-888.0,1.5,7.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3112008014270000001,18.08,durum_wheat,101.0,4.0,16.8425,-888.0,-888.0,-888.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008009000001,16.7,durum_wheat,28.0,1.0,0.0,-888.0,-888.0,-888.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008022000001,14.74,durum_wheat,42.0,1.6,3.275,-888.0,-888.0,-888.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008097000001,19.14,durum_wheat,278.0,9.5,2.3221052631578947,-888.0,-888.0,-888.0,9.5,9.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008099000001,25.95,durum_wheat,816.0,25.5,2.291372549019608,-888.0,-888.0,-888.0,25.5,26.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008221000001,60.7,durum_wheat,931.0,30.0,2.226,-888.0,-888.0,-888.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008231000001,25.0,durum_wheat,45.0,3.0,3.9266666666666663,-888.0,-888.0,-888.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008265000001,33.49,durum_wheat,567.0,21.0,3.4371428571428573,-888.0,-888.0,-888.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008287000001,24.24,durum_wheat,175.0,8.08,1.620049504950495,-888.0,-888.0,-888.0,8.08,7.9992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008334000001,57.94,durum_wheat,600.0,23.0,0.0,-888.0,-888.0,-888.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008337000001,180.32,durum_wheat,1350.0,67.2,0.0,-888.0,-888.0,-888.0,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008374000001,36.3,durum_wheat,115.0,4.89,1.147239263803681,-888.0,-888.0,-888.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008426000001,48.7,durum_wheat,1089.0,33.0,0.0,-888.0,-888.0,-888.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008435000001,31.08,durum_wheat,957.0,29.28,2.414617486338798,-888.0,-888.0,-888.0,29.28,29.8656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008439000001,19.84,durum_wheat,200.0,16.84,3.7998812351543942,-888.0,-888.0,-888.0,16.84,14.9876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008563000001,49.39,durum_wheat,120.0,8.0,1.84125,-888.0,-888.0,-888.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008565000001,25.8,durum_wheat,400.0,15.5,2.0064516129032257,-888.0,-888.0,-888.0,15.5,9.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008577000001,35.21,durum_wheat,430.0,18.01,1.999444752915047,-888.0,-888.0,-888.0,18.01,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008581000001,45.73,durum_wheat,500.0,19.0,1.7599999999999998,-888.0,-888.0,-888.0,19.0,30.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008604000001,76.0,durum_wheat,448.0,16.0,0.0,-888.0,-888.0,-888.0,16.0,18.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008605000001,162.01,durum_wheat,2160.0,80.0,0.0,-888.0,-888.0,-888.0,80.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008608000001,140.0,durum_wheat,1750.0,70.0,0.0,-888.0,-888.0,-888.0,70.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008625000001,20.76,durum_wheat,230.0,8.54,1.637002341920375,-888.0,-888.0,-888.0,8.54,2.9889999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008738000001,8.7,durum_wheat,50.0,2.5,6.048,-888.0,-888.0,-888.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008912000001,48.63,durum_wheat,305.0,14.89,1.0765614506380121,-888.0,-888.0,-888.0,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008008929000001,70.16,durum_wheat,700.0,35.26,1.4228587634713559,-888.0,-888.0,-888.0,35.26,33.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122008009242000001,200.0,durum_wheat,2500.0,100.0,0.0,-888.0,-888.0,-888.0,100.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3122009009502000001,32.22,durum_wheat,500.0,28.0,2.9460714285714285,-888.0,-888.0,-888.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3202008009825000001,85.5,durum_wheat,300.0,13.0,2.1815384615384614,-888.0,-888.0,-888.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3202008009894000001,16.0,durum_wheat,222.0,8.0,15.8775,-888.0,-888.0,-888.0,8.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3202008009944000001,14.0,durum_wheat,200.0,8.0,46.894999999999996,-888.0,-888.0,-888.0,8.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3202008010002000001,83.25,durum_wheat,30.0,1.45,0.0,-888.0,-888.0,-888.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001,0.0,0.0,0.0,0.0
2009,3202008010070000001,21.85,durum_wheat,72.0,2.0,45.0,-888.0,-888.0,-888.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3202008010075000001,37.64,durum_wheat,420.0,14.56,274.72527472527474,-888.0,-888.0,-888.0,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3202008010324000001,71.0,durum_wheat,900.0,25.0,20.273600000000002,-888.0,-888.0,-888.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3202008011024000001,11.0,durum_wheat,200.0,7.0,7.142857142857143,-888.0,-888.0,-888.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3202008011467000001,63.0,durum_wheat,1200.0,55.6,0.0,-888.0,-888.0,-888.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.908,0.0,0.0,0.0,0.0
2009,3022008027525000001,12.5,durum_wheat,25.0,1.0,60.0,-888.0,-888.0,-888.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008007003000001,30.0,durum_wheat,830.0,30.0,2.2016666666666667,-888.0,-888.0,-888.0,30.0,35.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008031027000001,121.0,durum_wheat,740.0,31.0,2.224838709677419,-888.0,-888.0,-888.0,31.0,119.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008031028000001,8.0,durum_wheat,120.0,5.0,2.122,-888.0,-888.0,-888.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008032028000001,9.5,durum_wheat,187.0,7.5,1.98,-888.0,-888.0,-888.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008044011000001,239.33,durum_wheat,700.0,20.0,3.979,-888.0,-888.0,-888.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008050239000001,148.3,durum_wheat,1690.0,70.0,1.921142857142857,-888.0,-888.0,-888.0,70.0,375.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008060138000001,6.47,durum_wheat,120.0,4.47,3.2639821029082774,-888.0,-888.0,-888.0,4.47,35.000099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008060161000001,16.2,durum_wheat,320.0,11.0,3.147272727272727,-888.0,-888.0,-888.0,11.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008060162000001,12.0,durum_wheat,275.0,11.0,3.3763636363636365,-888.0,-888.0,-888.0,11.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008060169000001,40.0,durum_wheat,1060.0,35.0,3.183142857142857,-888.0,-888.0,-888.0,35.0,85.05000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008060182000001,15.0,durum_wheat,280.0,10.0,3.183,-888.0,-888.0,-888.0,10.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008065091000001,4.2,durum_wheat,80.0,2.85,9.175438596491228,-888.0,-888.0,-888.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008065093000001,18.7,durum_wheat,170.0,4.1,13.114634146341466,-888.0,-888.0,-888.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008065104000001,4.5,durum_wheat,60.0,1.5,14.253333333333332,-888.0,-888.0,-888.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008065109000001,7.23,durum_wheat,150.0,5.0,6.154,-888.0,-888.0,-888.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.55,0.0,0.0,0.0,0.0
2009,3032008065120000001,4.26,durum_wheat,100.0,2.31,9.324675324675324,-888.0,-888.0,-888.0,2.31,26.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008065122000001,4.47,durum_wheat,120.0,2.97,25.925925925925924,-888.0,-888.0,-888.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008065123000001,4.4,durum_wheat,140.0,3.0,18.256666666666668,-888.0,-888.0,-888.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3032008065125000001,4.52,durum_wheat,140.0,3.0,15.36,-888.0,-888.0,-888.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99,0.0,0.0,0.0,0.0
2009,3032008065130000001,9.6,durum_wheat,210.0,6.4,12.007812499999998,-888.0,-888.0,-888.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
