year,farm code,species,farm_acreage,produced_quantity,PLV,crop_acreage,hours_of_machines_ha,fert_costs,phyto_costs,energy_costs,thirdy_costs,human_costs,machinery_costs,wheat_price,Mineral_fert_area,Mineral_whole_qt_ha,Mineral_unit_cost,Mineral_distribuited_value,Mineral_nitrogen_ha,Mineral_phosphorus_ha,Mineral_potassium_ha,OrganoMineral_fert_area,OrganoMineral_whole_qt_ha,OrganoMineral_unit_cost,OrganoMineral_distribuited_value,OrganoMineral_nitrogen_ha,OrganoMineral_phosphorus_ha,OrganoMineral_potassium_ha,Other_fert_area,Other_whole_qt_ha,Other_unit_cost,Other_distribuited_value,Other_nitrogen_ha,Other_phosphorus_ha,Other_potassium_ha,Micro_Mineral_fert_area,Micro_Mineral_whole_qt_ha,Micro_Mineral_unit_cost,Micro_Mineral_distribuited_value,Micro_Mineral_nitrogen_ha,Micro_Mineral_phosphorus_ha,Micro_Mineral_potassium_ha,Herbicide_Qt Tox-0,Herbicide_Qt Tox-1,Herbicide_Qt Tox-2,Herbicide_Qt Tox-3,Herbicide_Qt Tox-4,Insecticide_Qt Tox-0,Insecticide_Qt Tox-1,Insecticide_Qt Tox-2,Insecticide_Qt Tox-3,Insecticide_Qt Tox-4,Fungicide_Qt Tox-0,Fungicide_Qt Tox-1,Fungicide_Qt Tox-2,Fungicide_Qt Tox-3,Fungicide_Qt Tox-4,crop_yield,PLV_2_Qt,phyto_costs_2_Qt,fert_costs_2_Qt,herbicide_ha,insecticide_ha,fungicide_ha,herbicide_inefficiency,insecticide_inefficiency,fungicide_inefficiency,phyto_inefficiency,N_ha,P_ha,K_ha,ferti_inefficiency,hours_of_machines_inefficiency,cluster
2016.0,3.012016011503e+18,durum_wheat,22.03,410.0,11070.0,15.1,6.62,1108.0,0.0,0.0,0.0,1680.0,2000.0,27.0,15.0,2.0,36.0,1108.0,36.55,93.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,27.1523178807947,27.0,0.0,2.702439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346109756097561,3.4405902439024394,0.0,4.786700000000001,0.2438097560975609,0
2016.0,3.012016012328e+18,durum_wheat,57.66,1150.0,32200.0,37.21,3.53,2783.0,1736.0,0.0,781.0,960.0,2200.0,28.0,37.0,2.0,37.0,2783.0,36.15,92.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.905670518677773,28.0,1.5095652173913043,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1696882608695651,2.989419043478261,0.0,4.159107304347826,0.1142185217391304,0
2016.0,3.012016012359e+18,durum_wheat,14.83,210.0,7140.0,6.89,24.24,515.0,0.0,0.0,620.0,1600.0,3000.0,34.0,7.0,2.0,38.0,515.0,35.66,91.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.478955007256896,34.0,0.0,2.452380952380953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1699876190476188,2.9899319047619044,0.0,4.159919523809523,0.795302857142857,8
2016.0,2.922011014247e+18,durum_wheat,14.69,200.0,4400.0,5.94,34.19,1158.0,300.0,30.0,900.0,2000.0,3600.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,41.0,579.0,129.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67003367003367,22.0,1.5,5.79,0.17003367003367,0.0,0.0,0.00505,0.0,0.0,0.00505,3.840210000000001,0.8999100000000001,0.0,4.740120000000001,1.015443,8
2016.0,2.922013070348e+18,durum_wheat,5.49,35.0,665.0,1.03,9.71,200.0,5.0,54.0,0.0,800.0,100.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,63.0,200.0,31.07,31.07,24.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,33.980582524271846,19.0,0.1428571428571428,5.714285714285714,0.0,0.0,0.0485436893203883,0.0,0.0,0.0014285714285714,0.0014285714285714,0.9143457142857144,0.9143457142857144,0.7313000000000001,2.5599914285714287,0.2857514285714286,0
2016.0,2.822015010206e+18,durum_wheat,33.94,319.0,5735.0,9.0,14.07,700.0,760.0,0.0,900.0,1280.0,1800.0,17.98,9.0,2.0,38.0,700.0,55.26,94.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,35.44444444444444,17.978056426332287,2.3824451410658307,2.19435736677116,0.1233333333333333,0.0,0.0955555555555555,0.0034796238244514,0.0,0.0026959247648902,0.0061755485893416,1.5590595611285267,2.656269592476489,0.0,4.2153291536050155,0.3969592476489028,0
2016.0,2.822016010161e+18,durum_wheat,140.58,2200.0,41800.0,55.12,10.89,5600.0,3790.0,0.0,0.0,6300.0,13200.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,31.0,2800.0,123.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91291727140784,19.0,1.7227272727272729,2.5454545454545454,0.0208635703918722,0.0,0.0,0.0005227272727272,0.0,0.0,0.0005227272727272,3.0964912727272726,0.0,0.0,3.0964912727272726,0.272844,0
2016.0,2.912010058235e+18,durum_wheat,40.0,70.0,2030.0,5.0,10.0,0.0,0.0,0.0,0.0,450.0,500.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,6
2016.0,2.912010058317e+18,durum_wheat,121.0,2100.0,39900.0,70.0,8.57,7375.0,2160.0,0.0,0.0,,9000.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,45.0,6750.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,30.0,19.0,1.0285714285714285,3.511904761904762,0.0,0.0,0.0184285714285714,0.0,0.0,0.0006142857142857,0.0006142857142857,0.0,0.0,0.0,0.0,0.2856666666666667,4
2016.0,2.8120140963e+18,durum_wheat,24.63,510.0,8603.0,12.63,8.87,551.0,850.0,0.0,700.0,4000.0,2500.0,16.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,48.0,551.0,40.91,4.55,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.38004750593824,16.86862745098039,1.6666666666666667,1.080392156862745,0.178147268408551,0.0,0.0,0.0044117647058823,0.0,0.0,0.0044117647058823,1.013124117647059,0.1126794117647058,0.3377905882352942,1.4635941176470588,0.2196629411764706,4
2016.0,2.812015096839e+18,durum_wheat,1273.53,,,832.0,10.62,,,0.0,,,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,7.0,24.5,73786.0,236.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,23.0,1.16,3.547403846153846,0.001201923076923,0.0,0.0,2.403846153846154e-05,0.0,0.0,2.403846153846154e-05,4.7272,0.0,0.0,4.7272,0.2123999999999999,0
2016.0,2.812016097094e+18,durum_wheat,14.98,300.0,7800.0,8.03,32.38,1540.0,1263.0,0.0,0.0,2240.0,4160.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,44.0,1540.0,113.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,37.35990037359901,26.0,4.21,5.133333333333334,0.6400996264009963,0.0,0.5180572851805729,0.0171333333333333,0.0,0.0138666666666666,0.031,3.033466333333333,0.0,0.0,3.033466333333333,0.8667046666666667,1
2016.0,2.812016097105e+18,durum_wheat,5.64,215.0,4095.0,3.91,23.02,100.0,20.0,0.0,0.0,300.0,2700.0,19.05,4.0,1.0,35.0,100.0,33.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.987212276214834,19.046511627906977,0.0930232558139534,0.4651162790697674,0.0434782608695652,0.0,0.0,0.0007906976744186,0.0,0.0,0.0007906976744186,0.611233023255814,0.0,0.0,0.611233023255814,0.4186427906976744,6
2016.0,2.822010009981e+18,durum_wheat,107.0,2110.0,40090.0,45.8,13.52,6588.0,3878.0,203.0,4351.0,3280.0,3280.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,36.0,6588.0,159.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,46.06986899563319,19.0,1.837914691943128,3.1222748815165877,0.0209606986899563,0.0,0.029475982532751,0.0004549763033175,0.0,0.0006398104265402,0.0010947867298578,3.469295734597156,0.0,0.0,3.469295734597156,0.293467298578199,0
2016.0,2.822014010128e+18,durum_wheat,65.52,400.0,7200.0,7.41,84.65,2035.0,740.0,100.0,815.0,4800.0,9000.0,18.0,7.0,5.0,55.0,2035.0,89.88,129.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98110661268556,18.0,1.85,5.0875,0.3373819163292847,0.0,0.0,0.00625,0.0,0.0,0.00625,1.665027,2.4049155,0.0,4.0699425,1.5681412500000005,5
2016.0,2.702014011615e+18,durum_wheat,27.95,230.0,3973.0,10.25,17.11,1900.0,320.0,0.0,922.0,1200.0,3000.0,17.27,10.0,7.0,27.0,1900.0,143.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4390243902439,17.27391304347826,1.391304347826087,8.26086956521739,0.3482926829268292,0.0,0.0,0.0155217391304347,0.0,0.0,0.0155217391304347,6.4013478260869565,0.0,0.0,6.4013478260869565,0.7625108695652174,3
2016.0,2.702014011665e+18,durum_wheat,47.72,460.0,13341.0,16.45,12.16,1362.0,0.0,101.0,0.0,4000.0,6000.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,55.0,1362.0,9.11,22.77,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,27.963525835866264,29.00217391304348,0.0,2.9608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257815217391304,0.8142749999999999,0.2714249999999999,1.4114815217391303,0.4348521739130434,6
2016.0,2.702014011822e+18,durum_wheat,18.48,335.0,6707.0,6.25,5.3,500.0,462.0,0.0,720.0,105.0,260.0,20.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,39.0,500.0,49.31,41.09,41.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6,20.02089552238806,1.3791044776119403,1.492537313432836,0.3072,0.0,0.0,0.005731343283582,0.0,0.0,0.005731343283582,0.9199626865671642,0.7666044776119404,0.7666044776119404,2.453171641791045,0.0988805970149253,0
2016.0,2.602016015408e+18,durum_wheat,67.4,884.0,17051.0,15.07,13.05,1912.0,987.0,600.0,1700.0,2400.0,3000.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,39.0,1912.0,70.99,58.08,64.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.65958858659589,19.28846153846154,1.1165158371040724,2.16289592760181,0.1108161911081619,0.0,0.0,0.0018891402714932,0.0,0.0,0.0018891402714932,1.2102028280542985,0.9901194570135746,1.1000759049773756,3.300398190045249,0.2224700226244343,0
2016.0,2.602016015525e+18,durum_wheat,11.44,35.0,603.0,1.35,25.93,100.0,50.0,0.0,0.0,780.0,770.0,17.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,107.0,100.0,10.34,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,25.925925925925924,17.228571428571428,1.4285714285714286,2.857142857142857,0.0,0.0,0.2962962962962963,0.0,0.0,0.0114285714285714,0.0114285714285714,0.3988285714285715,0.0,0.1330714285714286,0.5319,1.000157142857143,2
2016.0,2.602016015642e+18,durum_wheat,89.63,2500.0,50000.0,44.06,0.91,2400.0,,0.0,0.0,1000.0,800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,11.0,5.0,2400.0,32.68,10.89,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,56.74080798910576,20.0,6.0,0.96,0.0,0.0,0.0385837494325919,0.0,0.0,0.0006799999999999,0.0006799999999999,0.5759523200000001,0.19192536,0.38402696,1.15190464,0.01603784,4
2016.0,2.602016015745e+18,durum_wheat,28.96,716.0,17388.0,10.51,10.62,645.0,215.0,0.0,1150.0,3360.0,1600.0,24.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,48.0,645.0,23.05,25.61,19.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1255946717412,24.28491620111732,0.3002793296089385,0.9008379888268156,0.0447193149381541,0.0,0.0,0.0006564245810055,0.0,0.0,0.0006564245810055,0.3383456703910614,0.3759233240223463,0.2819791899441341,0.996248184357542,0.1558885474860335,4
2016.0,2.432016016091e+18,durum_wheat,12.35,233.0,5163.0,4.08,8.42,211.0,429.0,0.0,448.0,200.0,320.0,22.16,4.0,2.0,33.0,211.0,52.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1078431372549,22.1587982832618,1.841201716738197,0.9055793991416308,0.8700980392156862,0.0,0.0,0.0152360515021459,0.0,0.0,0.0152360515021459,0.9205390557939914,0.0,0.0,0.9205390557939914,0.1474403433476394,4
2016.0,2.432008030498e+18,durum_wheat,111.05,1637.0,38434.0,25.99,7.51,1224.0,2464.0,0.0,2970.0,1040.0,1600.0,23.48,26.0,1.0,31.0,1224.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9857637552905,23.47831398900428,1.5051924251679902,0.7477092241905925,0.1185071181223547,0.0,0.0,0.0018814905314599,0.0,0.0,0.0018814905314599,0.6191875381795968,0.0,0.0,0.6191875381795968,0.11923329260843,4
2016.0,2.432008030898e+18,durum_wheat,21.95,351.0,5645.0,5.94,16.15,1642.0,1232.0,278.0,810.0,560.0,1120.0,16.08,6.0,8.0,35.5,821.0,182.52,111.25,111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,59.090909090909086,16.08262108262108,3.50997150997151,4.678062678062678,0.5757575757575757,0.0,0.6296296296296297,0.0097435897435897,0.0,0.0106552706552706,0.0203988603988604,3.0888000000000004,1.882692307692308,1.882692307692308,6.854184615384616,0.2733076923076923,3
2016.0,2.302014003157e+18,durum_wheat,22.2,316.0,7242.0,5.81,11.49,692.0,456.0,290.0,720.0,480.0,1250.0,22.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,34.0,322.0,75.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38898450946644,22.917721518987346,1.4430379746835442,2.189873417721519,0.6678141135972462,0.0,0.0,0.0122784810126582,0.0,0.0,0.0122784810126582,1.3901712025316455,0.0,0.0,1.3901712025316455,0.2112560126582278,4
2016.0,2.302014081041e+18,durum_wheat,18.92,425.0,8426.0,7.37,24.4,1027.0,0.0,33.0,1710.0,1120.0,3500.0,19.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,250.0,313.0,,,,,,,,,,,,,,,,,,,57.66621438263229,19.825882352941175,0.0,2.416470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231247058823529,6
2016.0,3.3020140143240003e+18,durum_wheat,200.0,220.0,4225.0,10.0,8.35,500.0,0.0,0.0,700.0,1500.0,1750.0,19.2,10.0,1.0,50.0,500.0,18.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,22.0,19.204545454545453,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2.090909090909091,0.0,2.909090909090909,0.3795454545454545,0
2016.0,3.302014014429e+18,durum_wheat,30.0,480.0,10080.0,15.0,2.53,833.0,0.0,0.0,1200.0,450.0,880.0,21.0,15.0,2.0,37.0,416.5,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,21.0,0.0,1.7354166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015625,0.0,0.0,1.1015625,0.0790625,4
2016.0,3.302015014117e+18,durum_wheat,10.5,41.0,943.0,1.5,6.62,144.0,25.0,0.0,108.0,64.0,280.0,23.0,2.0,2.0,39.0,72.0,60.67,76.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.333333333333332,23.0,0.6097560975609756,3.5121951219512195,0.6666666666666666,0.0,0.0,0.024390243902439,0.0,0.0,0.024390243902439,2.2196341463414635,2.805,0.0,5.024634146341464,0.2421951219512195,1
2016.0,3.202013013005e+18,durum_wheat,64.89,82.0,2274.0,2.7,55.56,0.0,0.0,0.0,0.0,2000.0,2700.0,27.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.370370370370367,27.73170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8294146341463415,2
2016.0,3.202015012626e+18,durum_wheat,48.68,320.0,13102.0,15.26,19.66,1150.0,150.0,120.0,0.0,3000.0,1500.0,40.94,15.0,1.0,42.0,750.0,39.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,20.969855832241155,40.94375,0.46875,3.59375,0.0,0.0,0.0714285714285714,0.0,0.0,0.00340625,0.00340625,1.897485625,0.0,0.0,1.897485625,0.93753625,6
2016.0,3.20201501347e+18,durum_wheat,36.69,120.0,2640.0,4.0,16.62,0.0,100.0,0.0,320.0,780.0,1500.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,0.8333333333333334,0.0,0.1125,0.0,0.0,0.00375,0.0,0.0,0.00375,0.0,0.0,0.0,0.0,0.554,6
2016.0,3.202015013505e+18,durum_wheat,48.34,710.0,13420.0,18.24,33.15,0.0,0.0,0.0,800.0,7200.0,7540.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,38.92543859649123,18.901408450704224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8516281690140843,6
2016.0,3.202015013511e+18,durum_wheat,21.33,350.0,7700.0,9.5,21.44,250.0,0.0,0.0,800.0,2600.0,2340.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,40.0,250.0,19.74,13.16,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,36.8421052631579,22.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357999999999999,0.3571999999999999,0.3571999999999999,1.2502,0.5819428571428571,6
2016.0,3.302010000552e+18,durum_wheat,48.0,496.0,11447.0,27.5,4.29,1200.0,491.0,0.0,2500.0,700.0,2100.0,23.08,28.0,1.0,60.0,1200.0,33.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.036363636363635,23.078629032258064,0.9899193548387096,2.4193548387096775,0.0381818181818181,0.0,0.0,0.0021169354838709,0.0,0.0,0.0021169354838709,1.8667842741935483,0.0,0.0,1.8667842741935483,0.2378528225806452,4
2016.0,3.302010010316e+18,durum_wheat,66.2,800.0,14500.0,40.0,5.99,1920.0,2240.0,40.0,3200.0,4000.0,6825.0,18.12,40.0,2.0,32.0,1920.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.125,2.8,2.4,0.0579999999999999,0.0,0.0,0.0029,0.0,0.0,0.0029,2.025,0.0,0.0,2.025,0.2995,0
2016.0,3.112013015197e+18,durum_wheat,45.0,450.0,19650.0,15.0,19.22,0.0,30.0,0.0,1360.0,2100.0,7800.0,43.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,43.666666666666664,0.0666666666666666,0.0,0.0026666666666666,0.0,0.0,8.888888888888888e-05,0.0,0.0,8.888888888888888e-05,0.0,0.0,0.0,0.0,0.6406666666666666,6
2016.0,3.112015015438e+18,durum_wheat,69.79,254.0,7084.0,8.48,21.54,900.0,0.0,0.0,700.0,913.0,1460.0,27.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,35.0,1600.0,84.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,29.952830188679243,27.88976377952756,0.0,3.543307086614173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8080818897637796,0.0,0.0,2.8080818897637796,0.7191307086614174,8
