Farm ID,Year,Specie vegetale,Superficie coltivata,Ore uso macchina per ettaro
3302010010128000001,2010,Frumento duro,16.0,0.98
3302010010128000001,2011,Frumento duro,21.0,15.09
3302010010155000001,2010,Frumento duro,2.0,1.38
3302010010215000001,2010,Frumento duro,10.0,1.32
3302010010215000001,2011,Frumento duro,2.0,13.57
3302010010215000001,2012,Frumento duro,12.0,5.69
3302010010215000001,2013,Frumento duro,2.5,25.1
3302010010238000001,2010,Frumento duro,27.0,0.96
3302010010238000001,2011,Frumento duro,10.0,5.0
3302010010238000001,2012,Frumento duro,10.0,5.9
3302010010244000001,2010,Frumento duro,7.0,0.0
3302010010246000001,2010,Frumento duro,9.0,0.74
3302010010246000001,2011,Frumento duro,9.0,11.75
3302010010247000001,2010,Frumento duro,12.0,0.63
3302010010247000001,2011,Frumento duro,12.0,13.2
3302010010247000001,2012,Frumento duro,25.0,1.9
3302010010247000001,2013,Frumento duro,21.0,3.23
3302010010247000001,2014,Frumento duro,15.0,4.31
3302010010247000001,2015,Frumento duro,15.0,10.85
3302010010247000001,2016,Frumento duro,15.0,5.8
3302010010252000001,2010,Frumento duro,18.0,3.92
3302010010252000001,2011,Frumento duro,18.0,3.06
3302010010265000001,2010,Frumento duro,1.0,5.13
3302010010265000001,2011,Frumento duro,12.0,3.58
3302010010292000001,2010,Frumento duro,9.0,4.31
3302010010292000001,2011,Frumento duro,1.0,8.94
3302010010292000001,2012,Frumento duro,12.0,4.8
3302010010292000001,2013,Frumento duro,12.0,13.67
3302010010292000001,2014,Frumento duro,14.0,17.49
3302010010313000001,2010,Frumento duro,13.0,1.44
3302010010313000001,2011,Frumento duro,13.0,6.15
3302010010313000001,2012,Frumento duro,20.0,20.07
3302010010313000001,2013,Frumento duro,10.0,19.15
3302010010329000001,2010,Frumento duro,1.5,1.14
3302010010329000001,2012,Frumento duro,6.0,8.33
3302010010331000001,2010,Frumento duro,8.0,0.96
2212011019992000001,2011,Frumento duro,0.06,33.33
2302011000230000001,2011,Frumento duro,3.83,26.11
2302011080530000001,2011,Frumento duro,1.56,24.53
2302011080530000001,2012,Frumento duro,1.63,21.26
2302011080530000001,2013,Frumento duro,3.7,21.0
2302011080530000001,2014,Frumento duro,4.57,24.74
2302011080530000001,2015,Frumento duro,1.45,36.7
2302011080530000001,2016,Frumento duro,3.86,12.54
2302011080530000001,2017,Frumento duro,5.38,20.8
2302011080530000001,2018,Frumento duro,4.12,22.58
2302011080538000001,2012,Frumento duro,1.02,99.41
2432011080951000001,2011,Frumento duro,11.44,18.14
2432011080957000001,2011,Frumento duro,27.39,14.6
2602008011407000001,2013,Frumento duro,4.84,13.03
2602008011473000001,2011,Frumento duro,3.09,4.41
2602008011473000001,2013,Frumento duro,4.68,7.93
2602008012368000001,2011,Frumento duro,2.75,3.69
2602008012491000001,2011,Frumento duro,0.97,4.76
2602008013939000001,2011,Frumento duro,0.96,4.32
2602008013939000001,2016,Frumento duro,9.08,13.22
2602010013089000001,2013,Frumento duro,6.07,3.29
2602010013089000001,2015,Frumento duro,4.03,2.48
2602010013707000001,2011,Frumento duro,33.33,3.69
2602010013707000001,2012,Frumento duro,11.39,4.11
2602010013707000001,2013,Frumento duro,15.01,5.38
2602010013858000001,2011,Frumento duro,7.77,10.49
2602010014216000001,2011,Frumento duro,12.05,9.86
2602011012425000001,2011,Frumento duro,82.79,3.66
2602011012829000001,2011,Frumento duro,17.58,5.98
2602011014245000001,2011,Frumento duro,2.82,4.57
2602011014250000001,2011,Frumento duro,4.24,3.19
2602011014257000001,2011,Frumento duro,10.19,0.0
2602011014257000001,2012,Frumento duro,11.81,0.85
2602011014263000001,2011,Frumento duro,9.32,8.5
2602011014267000001,2011,Frumento duro,6.56,9.68
2602011014267000001,2012,Frumento duro,6.3,9.55
2602011014271000001,2011,Frumento duro,3.7,4.57
2602011014294000001,2011,Frumento duro,31.95,0.77
2602011014294000001,2012,Frumento duro,10.65,5.34
2602011014303000001,2011,Frumento duro,0.7,3.74
2602011014306000001,2011,Frumento duro,32.84,0.0
2602011014320000001,2011,Frumento duro,2.44,8.26
2602011014329000001,2011,Frumento duro,9.55,5.32
2602011014349000001,2011,Frumento duro,8.13,5.3
2602011014373000001,2011,Frumento duro,23.07,4.13
2602011014373000001,2012,Frumento duro,12.74,21.21
2602011014377000001,2011,Frumento duro,14.9,1.51
2602011014377000001,2012,Frumento duro,14.66,0.68
2602011014377000001,2013,Frumento duro,6.0,3.33
2602011014377000001,2014,Frumento duro,9.69,5.21
2602011014382000001,2011,Frumento duro,20.1,1.49
2602011014387000001,2011,Frumento duro,37.3,2.94
2602011014390000001,2011,Frumento duro,19.11,0.0
2602011014422000001,2011,Frumento duro,21.26,6.79
2702008009182000001,2011,Frumento duro,20.0,11.0
2702008009296000001,2011,Frumento duro,5.35,13.37
2702008009348000001,2011,Frumento duro,70.9,2.96
2702008009348000001,2013,Frumento duro,22.59,2.88
2702008009369000001,2011,Frumento duro,17.55,27.98
2702008010444000001,2011,Frumento duro,4.14,8.59
2702010011090000001,2011,Frumento duro,5.28,28.03
2702010011090000001,2012,Frumento duro,10.4,14.04
2702010011092000001,2011,Frumento duro,1.32,29.55
2702010011092000001,2012,Frumento duro,5.61,13.37
2702010011136000001,2011,Frumento duro,1.71,9.94
2702011011012000001,2011,Frumento duro,11.86,16.79
2702011011012000001,2012,Frumento duro,10.04,12.45
2702011011147000001,2011,Frumento duro,13.81,5.91
2702011011158000001,2011,Frumento duro,7.0,8.0
2702011011158000001,2012,Frumento duro,5.3,10.75
2702011011159000001,2011,Frumento duro,3.0,4.37
2702011011159000001,2012,Frumento duro,13.4,10.79
2702011011172000001,2011,Frumento duro,3.15,11.99
2702011011173000001,2011,Frumento duro,5.76,30.81
2702011011175000001,2011,Frumento duro,3.4,19.73
2702011011176000001,2011,Frumento duro,5.0,16.48
2702011011177000001,2011,Frumento duro,4.35,27.67
2702011011186000001,2011,Frumento duro,20.0,20.0
2702011011186000001,2012,Frumento duro,18.0,8.33
2702011011186000001,2013,Frumento duro,16.0,11.25
2702011011188000001,2011,Frumento duro,6.0,19.58
2702011011190000001,2011,Frumento duro,9.0,23.33
2702011011190000001,2012,Frumento duro,7.5,18.67
2702011011192000001,2011,Frumento duro,4.3,16.99
2702011011194000001,2011,Frumento duro,60.77,15.14
2702011011196000001,2011,Frumento duro,4.39,8.45
2702011011196000001,2012,Frumento duro,6.2,4.22
2702011011196000001,2013,Frumento duro,4.34,3.78
2702011011197000001,2011,Frumento duro,33.2,8.44
2702011011197000001,2012,Frumento duro,43.53,4.07
2702011011197000001,2013,Frumento duro,39.34,3.7
2702011011198000001,2011,Frumento duro,12.98,5.23
2702011011198000001,2012,Frumento duro,11.07,4.27
2702011011199000001,2011,Frumento duro,16.88,3.93
2702011011199000001,2012,Frumento duro,5.61,4.27
2702011011200000001,2011,Frumento duro,61.28,6.33
2702011011200000001,2012,Frumento duro,60.08,4.02
2702011011200000001,2013,Frumento duro,57.7,4.45
2702011011202000001,2011,Frumento duro,9.1,28.64
2702011011202000001,2012,Frumento duro,13.8,10.81
2702011011202000001,2013,Frumento duro,9.0,13.91
2702011011202000001,2014,Frumento duro,10.0,11.88
2702011011202000001,2015,Frumento duro,13.25,13.31
2702011011202000001,2016,Frumento duro,10.0,13.61
2702011011202000001,2017,Frumento duro,13.55,21.52
2702011011206000001,2011,Frumento duro,6.15,26.21
2702011011206000001,2012,Frumento duro,5.5,18.09
2702011011218000001,2011,Frumento duro,56.83,15.31
2702011011219000001,2011,Frumento duro,42.63,15.01
2702011011220000001,2011,Frumento duro,18.23,15.03
2702011011220000001,2012,Frumento duro,19.44,11.83
2702011011221000001,2011,Frumento duro,23.42,15.07
2702011011222000001,2011,Frumento duro,77.45,15.5
2702011011222000001,2012,Frumento duro,79.78,12.07
2702011011226000001,2011,Frumento duro,12.62,15.85
2702011011226000001,2012,Frumento duro,49.81,15.96
2702011011226000001,2013,Frumento duro,49.81,16.06
2702011011226000001,2014,Frumento duro,34.81,16.09
2702011011226000001,2015,Frumento duro,35.22,15.99
2702011011231000001,2011,Frumento duro,28.95,15.89
2702011011231000001,2012,Frumento duro,29.49,15.94
2702011011231000001,2013,Frumento duro,25.86,16.09
2702011011231000001,2014,Frumento duro,21.85,16.02
2702011011231000001,2015,Frumento duro,21.85,16.02
2702011011231000001,2016,Frumento duro,29.78,16.12
2702011011231000001,2017,Frumento duro,7.62,16.4
2702011011232000001,2011,Frumento duro,9.91,16.88
2702011011232000001,2013,Frumento duro,9.91,17.88
2702011011233000001,2011,Frumento duro,5.95,17.69
2702011011233000001,2012,Frumento duro,5.74,16.88
2702011011233000001,2013,Frumento duro,5.15,18.52
2702011011233000001,2014,Frumento duro,5.88,16.89
2702011011233000001,2015,Frumento duro,5.88,16.98
2702011011233000001,2016,Frumento duro,5.02,17.98
2702011011233000001,2017,Frumento duro,5.91,16.83
2702011011233000001,2018,Frumento duro,6.55,15.27
2702011011242000001,2011,Frumento duro,13.82,33.0
2702011011242000001,2012,Frumento duro,19.6,16.07
2702011011242000001,2013,Frumento duro,18.3,15.85
2702011011247000001,2011,Frumento duro,17.0,12.2
2702011011250000001,2011,Frumento duro,12.33,13.26
2702011011250000001,2012,Frumento duro,14.56,16.06
2702011011251000001,2011,Frumento duro,17.76,11.15
2702011011251000001,2012,Frumento duro,24.36,6.9
2702011011262000001,2011,Frumento duro,3.77,15.92
2702011011262000001,2012,Frumento duro,1.41,15.6
2702011011262000001,2013,Frumento duro,4.61,15.84
2702011011262000001,2014,Frumento duro,3.77,16.98
2702011011268000001,2011,Frumento duro,54.18,15.97
2702011011268000001,2012,Frumento duro,38.53,15.99
2702011011268000001,2013,Frumento duro,53.0,16.0
2702011011268000001,2018,Frumento duro,2.02,15.84
2702011011271000001,2011,Frumento duro,20.22,17.95
2702011011271000001,2012,Frumento duro,18.64,55.42
2702011011274000001,2011,Frumento duro,50.34,15.89
2702011011275000001,2011,Frumento duro,6.04,28.96
2812008061025000001,2016,Frumento duro,6.12,51.64
2812008090850000001,2011,Frumento duro,2.54,26.45
2812009090859000001,2013,Frumento duro,6.7,25.9
2812010092013000001,2011,Frumento duro,7.29,15.78
2812010092408000001,2011,Frumento duro,20.0,65.0
2812010092408000001,2012,Frumento duro,14.28,28.01
2812010092408000001,2013,Frumento duro,20.0,15.0
2812010092408000001,2014,Frumento duro,14.28,14.01
2812010092417000001,2011,Frumento duro,20.17,31.77
2812010092418000001,2011,Frumento duro,34.19,28.2
2812010092913000001,2011,Frumento duro,2.02,65.36
2812011009402000001,2011,Frumento duro,220.0,13.64
2812011009402000001,2012,Frumento duro,200.0,19.0
2812011009402000001,2013,Frumento duro,240.0,8.33
2812011009402000001,2014,Frumento duro,240.0,14.58
2812011009402000001,2015,Frumento duro,196.62,7.63
2812011009402000001,2016,Frumento duro,208.49,7.19
2812011009402000001,2017,Frumento duro,198.49,6.05
2812011020015000001,2011,Frumento duro,9.17,13.7
2812011092031000001,2011,Frumento duro,2.63,35.68
2812011092031000001,2012,Frumento duro,3.47,23.65
2812011092031000001,2013,Frumento duro,2.94,30.42
2812011092330000001,2011,Frumento duro,8.51,24.35
2812011092330000001,2012,Frumento duro,3.98,24.87
2812011092330000001,2013,Frumento duro,4.27,34.34
2812011092432000001,2011,Frumento duro,100.0,17.54
2812011092433000001,2011,Frumento duro,3.21,25.92
2812011092433000001,2016,Frumento duro,4.18,25.69
2812011092434000001,2011,Frumento duro,18.22,23.05
2812011092438000001,2011,Frumento duro,88.0,19.32
2812011092560000001,2011,Frumento duro,1.5,31.04
2812011092563000001,2011,Frumento duro,10.18,26.52
2812011092564000001,2011,Frumento duro,4.45,35.86
2812011092565000001,2011,Frumento duro,10.35,26.41
2812011092566000001,2011,Frumento duro,5.11,14.26
2812011092567000001,2011,Frumento duro,5.46,28.12
2812011092567000001,2012,Frumento duro,5.96,7.5
2812011092567000001,2013,Frumento duro,5.5,8.2
2812011092567000001,2014,Frumento duro,5.56,28.46
2812011092568000001,2011,Frumento duro,6.39,27.77
2812011092843000001,2011,Frumento duro,1.99,16.36
2812011092846000001,2011,Frumento duro,66.27,11.12
2812011092847000001,2011,Frumento duro,9.3,11.88
2812011092849000001,2011,Frumento duro,6.44,11.03
2812011092849000001,2012,Frumento duro,6.44,8.27
2812011092853000001,2011,Frumento duro,8.1,15.55
2812011092855000001,2011,Frumento duro,4.65,11.39
2812011092855000001,2012,Frumento duro,4.65,10.32
2812011092855000001,2013,Frumento duro,4.36,14.41
2812011092857000001,2011,Frumento duro,47.0,10.31
2812011092931000001,2011,Frumento duro,1.7,11.76
2812011092931000001,2012,Frumento duro,1.55,25.81
2812011093016000001,2011,Frumento duro,3.42,16.49
2812011093016000001,2012,Frumento duro,3.1,15.8
2812011093016000001,2013,Frumento duro,3.0,9.23
2812011093025000001,2011,Frumento duro,9.0,23.13
2812011093026000001,2011,Frumento duro,7.0,20.22
2812011093026000001,2012,Frumento duro,8.0,13.88
2812011093026000001,2013,Frumento duro,10.0,13.34
2812011093026000001,2014,Frumento duro,8.0,10.83
2812011093026000001,2015,Frumento duro,2.89,23.87
2812011093026000001,2016,Frumento duro,10.48,12.91
2812011093029000001,2011,Frumento duro,11.0,28.48
2812011093116000001,2011,Frumento duro,14.63,12.14
2812011093116000001,2012,Frumento duro,14.46,37.29
2812011093116000001,2013,Frumento duro,16.1,19.65
2812011093116000001,2014,Frumento duro,16.06,16.48
2812011093116000001,2015,Frumento duro,14.25,8.42
2812011093117000001,2011,Frumento duro,6.38,11.91
2812011093117000001,2012,Frumento duro,5.49,15.6
2812011093117000001,2013,Frumento duro,6.0,4.68
2812011093117000001,2014,Frumento duro,5.82,17.48
2812011093117000001,2015,Frumento duro,6.11,6.22
2812011093178000001,2011,Frumento duro,1.92,22.46
2812011093178000001,2013,Frumento duro,1.5,17.9
2812011093179000001,2011,Frumento duro,0.47,50.96
2812011093179000001,2012,Frumento duro,3.18,31.45
2812011093179000001,2013,Frumento duro,1.55,12.35
2812011093179000001,2014,Frumento duro,3.5,13.96
2812011093180000001,2011,Frumento duro,7.76,27.43
2812011093184000001,2011,Frumento duro,21.77,29.27
2812011093360000001,2011,Frumento duro,35.27,18.11
2812011093362000001,2011,Frumento duro,2.28,24.08
2812011093363000001,2011,Frumento duro,1.1,24.95
2812011093364000001,2011,Frumento duro,4.24,17.78
2812011093364000001,2012,Frumento duro,2.74,8.49
2812011093364000001,2013,Frumento duro,5.5,11.76
2812011093366000001,2011,Frumento duro,2.16,22.76
2812011093366000001,2012,Frumento duro,2.16,12.93
2812011093367000001,2011,Frumento duro,13.0,19.47
2812011093368000001,2011,Frumento duro,9.66,18.63
2812011093600000001,2011,Frumento duro,2.25,71.8
2812011093601000001,2011,Frumento duro,6.81,55.14
2812011093601000001,2012,Frumento duro,18.77,63.37
2812011093606000001,2011,Frumento duro,4.32,2.23
2812011094000000001,2011,Frumento duro,4.86,12.35
2812011094000000001,2012,Frumento duro,5.11,278.81
2822008008503000001,2011,Frumento duro,1.4,2.04
2822009009837000001,2011,Frumento duro,2.01,22.38
2822010009857000001,2011,Frumento duro,0.9,13.59
2822010009894000001,2011,Frumento duro,6.42,13.2
2822010009895000001,2011,Frumento duro,2.21,13.23
2822011001008000001,2011,Frumento duro,22.5,2.39
2822011001008000001,2012,Frumento duro,9.0,10.68
2822011001017000001,2011,Frumento duro,18.09,46.69
2822011001017000001,2012,Frumento duro,8.75,8.97
2822011001017000001,2013,Frumento duro,20.0,11.44
2822011001023000001,2011,Frumento duro,1.73,13.25
2822011001042000001,2011,Frumento duro,5.72,15.2
2822011001042000001,2012,Frumento duro,1.91,20.08
2822011001042000001,2013,Frumento duro,7.51,24.24
2822011009987000001,2011,Frumento duro,37.4,20.92
2822011009991000001,2011,Frumento duro,7.0,4.12
2822011009991000001,2013,Frumento duro,21.0,13.37
2822011009992000001,2011,Frumento duro,26.0,0.0
2912010000004000001,2011,Frumento duro,4.0,2.5
2912010000004000001,2014,Frumento duro,4.0,47.69
2912010058250000001,2011,Frumento duro,5.03,19.56
2912010058250000001,2012,Frumento duro,7.93,21.44
2912011998848000001,2011,Frumento duro,3.6,1.24
2912011999154000001,2011,Frumento duro,5.0,0.0
2912011999333000001,2011,Frumento duro,5.62,1.45
2912011999333000001,2013,Frumento duro,5.06,38.54
2912011999333000001,2014,Frumento duro,0.8,62.5
2912011999353000001,2011,Frumento duro,13.0,0.0
2912011999685000001,2011,Frumento duro,24.16,0.0
2912011999693000001,2011,Frumento duro,31.0,16.13
2912011999693000001,2013,Frumento duro,15.0,23.33
2912011999693000001,2014,Frumento duro,23.0,4.35
2912011999693000001,2015,Frumento duro,65.0,10.77
2912011999696000001,2011,Frumento duro,30.0,0.0
2912011999696000001,2013,Frumento duro,80.0,6.0
2912011999696000001,2014,Frumento duro,67.9,7.66
2912011999702000001,2011,Frumento duro,18.94,0.35
2912011999702000001,2013,Frumento duro,10.0,35.91
2912011999855000001,2011,Frumento duro,8.0,0.0
2912011999855000001,2013,Frumento duro,4.0,27.16
2912011999855000001,2014,Frumento duro,10.0,26.68
2912011999869000001,2013,Frumento duro,15.0,23.33
2912011999869000001,2014,Frumento duro,15.24,19.69
2912011999894000001,2011,Frumento duro,16.0,0.0
2912011999894000001,2013,Frumento duro,32.0,12.87
2912011999894000001,2014,Frumento duro,32.0,18.58
2922008001011000001,2011,Frumento duro,0.78,0.0
2922010014161000001,2011,Frumento duro,0.25,124.56
2922010014161000001,2012,Frumento duro,2.7,63.06
2922010014161000001,2014,Frumento duro,2.51,81.02
2922010014188000001,2011,Frumento duro,0.8,31.3
2922010014188000001,2014,Frumento duro,3.12,16.03
2922010014188000001,2015,Frumento duro,2.8,22.08
2922011014231000001,2011,Frumento duro,1.57,50.32
2922011014236000001,2011,Frumento duro,10.83,36.93
2922011014236000001,2012,Frumento duro,33.0,48.18
2922011014236000001,2013,Frumento duro,10.61,68.13
2922011014236000001,2014,Frumento duro,39.0,44.28
2922011014236000001,2015,Frumento duro,12.37,15.71
2922011014236000001,2016,Frumento duro,30.28,49.85
2922011014236000001,2017,Frumento duro,5.85,62.34
2922011014236000001,2018,Frumento duro,12.79,7.82
2922011014245000001,2011,Frumento duro,6.0,88.14
2922011014245000001,2012,Frumento duro,9.5,66.81
2922011014245000001,2013,Frumento duro,4.69,99.44
2922011014245000001,2014,Frumento duro,12.5,74.77
2922011014245000001,2015,Frumento duro,7.7,82.52
2922011014245000001,2016,Frumento duro,11.34,73.94
2922011014245000001,2017,Frumento duro,5.01,57.1
2922011014246000001,2011,Frumento duro,1.7,80.81
2922011014246000001,2013,Frumento duro,15.0,23.19
2922011014246000001,2015,Frumento duro,16.73,69.87
2922011014246000001,2016,Frumento duro,2.36,63.12
2922011014248000001,2011,Frumento duro,10.32,91.56
2922011014248000001,2012,Frumento duro,7.0,66.19
2922011014248000001,2013,Frumento duro,1.6,78.35
2922011014248000001,2014,Frumento duro,10.28,81.14
2922011014248000001,2015,Frumento duro,13.71,59.64
2922011014248000001,2016,Frumento duro,10.99,60.92
2922011014248000001,2017,Frumento duro,12.77,76.91
2922011014248000001,2018,Frumento duro,1.1,18.18
2922011014262000001,2011,Frumento duro,2.0,6.69
2922011014262000001,2012,Frumento duro,6.0,6.67
2922011014262000001,2013,Frumento duro,6.0,21.1
2922011014262000001,2014,Frumento duro,6.0,12.17
2922011014262000001,2015,Frumento duro,0.5,15.24
2922011014262000001,2016,Frumento duro,3.05,18.86
2922011014262000001,2017,Frumento duro,2.0,10.0
2922011070194000001,2011,Frumento duro,1.89,0.0
2922011070194000001,2012,Frumento duro,3.35,10.49
2922011070194000001,2013,Frumento duro,8.45,8.3
2922011070194000001,2014,Frumento duro,1.56,22.75
2922011070194000001,2016,Frumento duro,5.9,13.26
2922011070400000001,2011,Frumento duro,1.3,6.43
2922011070400000001,2012,Frumento duro,1.3,19.33
3012008010009000001,2011,Frumento duro,1.3,27.35
3012008010324000001,2011,Frumento duro,0.84,13.6
3012008010324000001,2013,Frumento duro,0.83,15.29
3012008010324000001,2014,Frumento duro,1.4,14.5
3012008010324000001,2015,Frumento duro,1.1,13.41
3012008010324000001,2016,Frumento duro,1.39,14.82
3012010010125000001,2011,Frumento duro,7.56,8.19
3012010010125000001,2012,Frumento duro,3.34,5.99
3012010010125000001,2013,Frumento duro,11.26,44.52
3012010011057000001,2011,Frumento duro,12.46,26.76
3012010011063000001,2011,Frumento duro,7.64,17.24
3012010011063000001,2012,Frumento duro,4.3,10.61
3012010011063000001,2013,Frumento duro,4.3,45.5
3012010011078000001,2011,Frumento duro,14.03,6.63
3012010011078000001,2012,Frumento duro,18.13,14.12
3012010011078000001,2013,Frumento duro,18.13,12.12
3012010011106000001,2011,Frumento duro,0.22,23.05
3012010011106000001,2013,Frumento duro,0.22,21.36
3012010011106000001,2015,Frumento duro,0.22,20.82
3012010011106000001,2016,Frumento duro,0.22,22.73
3012010011106000001,2017,Frumento duro,0.52,42.98
3012010011129000001,2011,Frumento duro,6.0,9.66
3012010011129000001,2012,Frumento duro,9.0,43.6
3012011011198000001,2011,Frumento duro,17.0,13.6
3012011011198000001,2012,Frumento duro,14.77,13.93
3012011011198000001,2013,Frumento duro,16.68,13.73
3012011011198000001,2014,Frumento duro,15.68,13.44
3012011011198000001,2015,Frumento duro,6.3,13.6
3012011011240000001,2011,Frumento duro,1.68,26.45
3012011011299000001,2011,Frumento duro,7.92,13.98
3012011011341000001,2011,Frumento duro,9.2,20.89
3012011011358000001,2011,Frumento duro,15.83,18.91
3012011011358000001,2012,Frumento duro,10.43,50.41
3012011011358000001,2013,Frumento duro,10.43,21.74
3012011011363000001,2011,Frumento duro,3.2,29.25
3012011011363000001,2012,Frumento duro,3.0,25.76
3012011011363000001,2013,Frumento duro,3.2,21.55
3012011011380000001,2011,Frumento duro,23.48,28.7
3012011011380000001,2012,Frumento duro,18.5,27.14
3012011011432000001,2011,Frumento duro,6.55,27.22
3012011011432000001,2012,Frumento duro,6.55,50.41
3012011011462000001,2011,Frumento duro,29.28,9.66
3012011011493000001,2011,Frumento duro,4.0,14.46
3012011011493000001,2012,Frumento duro,4.0,15.29
3012011011493000001,2013,Frumento duro,4.0,15.0
3012011011494000001,2011,Frumento duro,7.24,9.11
3012011011494000001,2012,Frumento duro,7.24,6.85
3012011011494000001,2013,Frumento duro,7.24,32.86
3022008003002000001,2011,Frumento duro,9.0,19.19
3022008014262000001,2013,Frumento duro,1.0,204.03
3032008050035000001,2011,Frumento duro,3.0,23.85
3032008050035000001,2013,Frumento duro,3.0,14.07
3032008060186000001,2011,Frumento duro,5.48,25.52
3032008063076000001,2011,Frumento duro,1.5,17.95
3032009068153000001,2011,Frumento duro,22.63,13.88
3032009068158000001,2011,Frumento duro,7.73,21.39
3032010025001000001,2011,Frumento duro,7.84,12.3
3032010025001000001,2012,Frumento duro,7.84,6.13
3032010025001000001,2013,Frumento duro,7.84,10.79
3032010025001000001,2014,Frumento duro,7.84,6.77
3032010025001000001,2016,Frumento duro,7.84,8.44
3032010025006000001,2011,Frumento duro,1.34,8.29
3032010025006000001,2012,Frumento duro,1.34,12.34
3032010025006000001,2013,Frumento duro,1.34,42.67
3032010025006000001,2014,Frumento duro,1.34,29.47
3032010025007000001,2011,Frumento duro,0.7,74.81
3032010025007000001,2012,Frumento duro,0.7,61.81
3032010025007000001,2013,Frumento duro,0.7,17.21
3032010025007000001,2014,Frumento duro,0.7,60.07
3032010025007000001,2015,Frumento duro,0.7,62.87
3032010041005000001,2011,Frumento duro,32.05,10.74
3032010041005000001,2013,Frumento duro,32.05,13.07
3032010041008000001,2011,Frumento duro,11.21,14.25
3032010041008000001,2014,Frumento duro,11.21,21.04
3032010041044000001,2011,Frumento duro,5.3,10.86
3032010041044000001,2014,Frumento duro,5.3,14.47
3032010041046000001,2011,Frumento duro,5.51,8.56
3032010041046000001,2014,Frumento duro,5.51,7.42
3032010041049000001,2011,Frumento duro,10.12,7.22
3032010041054000001,2011,Frumento duro,36.0,13.68
3032010041054000001,2013,Frumento duro,36.0,11.27
3032010045113000001,2011,Frumento duro,6.0,8.46
3032010064410000001,2011,Frumento duro,0.69,26.57
3032010870005000001,2011,Frumento duro,1.6,21.96
3032010870005000001,2013,Frumento duro,1.6,8.97
3032010870008000001,2011,Frumento duro,8.06,16.51
3032010870011000001,2011,Frumento duro,0.48,18.27
3032010870011000001,2013,Frumento duro,0.48,13.08
3032010870016000001,2011,Frumento duro,4.08,20.49
3032010870016000001,2014,Frumento duro,4.08,6.16
3032010870038000001,2011,Frumento duro,3.69,14.83
3032010870038000001,2013,Frumento duro,3.69,10.8
3032010870042000001,2011,Frumento duro,1.55,17.44
3032010870042000001,2014,Frumento duro,1.55,7.94
3032010870049000001,2011,Frumento duro,0.78,20.55
3032010870049000001,2013,Frumento duro,0.78,19.65
3032011025018000001,2011,Frumento duro,9.2,22.65
3032011025018000001,2012,Frumento duro,9.2,38.8
3032011025018000001,2013,Frumento duro,9.2,14.21
3032011025018000001,2014,Frumento duro,9.2,14.21
3032011025018000001,2015,Frumento duro,9.2,14.68
3032011025018000001,2016,Frumento duro,9.2,38.88
3032011025019000001,2011,Frumento duro,5.0,17.37
3032011025019000001,2012,Frumento duro,5.0,62.56
3032011025019000001,2013,Frumento duro,5.0,32.56
3032011025019000001,2014,Frumento duro,5.0,22.56
3032011025023000001,2011,Frumento duro,3.6,15.35
3032011025023000001,2012,Frumento duro,3.6,16.45
3032011025023000001,2013,Frumento duro,3.6,8.41
3032011025023000001,2014,Frumento duro,3.6,10.19
3032011043031000001,2011,Frumento duro,2.9,7.82
3032011046026000001,2011,Frumento duro,3.0,10.09
3112008014117000001,2011,Frumento duro,26.0,11.57
3112008014117000001,2013,Frumento duro,26.0,8.21
3112008014264000001,2011,Frumento duro,2.0,19.45
3112008014264000001,2012,Frumento duro,2.0,16.95
3112008014264000001,2013,Frumento duro,2.1,16.28
3112010014381000001,2012,Frumento duro,11.41,22.62
3112010014381000001,2013,Frumento duro,9.0,12.07
3112010014381000001,2014,Frumento duro,11.41,35.32
3112010014381000001,2016,Frumento duro,11.4,26.86
3112010014381000001,2018,Frumento duro,11.4,19.9
3112010014385000001,2011,Frumento duro,9.0,11.47
3112010014419000001,2011,Frumento duro,39.09,17.78
3112010014439000001,2011,Frumento duro,11.14,20.92
3112010014439000001,2012,Frumento duro,11.14,36.87
3112010014529000001,2011,Frumento duro,4.0,12.39
3112010014529000001,2012,Frumento duro,4.27,6.3
3112010014534000001,2011,Frumento duro,13.53,36.9
3112011014619000001,2011,Frumento duro,6.5,13.04
3112011014619000001,2012,Frumento duro,6.5,6.24
3112011014619000001,2013,Frumento duro,6.5,13.08
3112011014620000001,2011,Frumento duro,14.0,39.69
3112011014621000001,2011,Frumento duro,72.0,5.24
3112011014622000001,2011,Frumento duro,20.0,inf
3112011014622000001,2013,Frumento duro,12.0,5.15
3112011014622000001,2015,Frumento duro,16.0,8.2
3112011014624000001,2011,Frumento duro,16.0,12.78
3112011014624000001,2012,Frumento duro,16.0,10.12
3112011014624000001,2013,Frumento duro,22.1,6.29
3112011014624000001,2014,Frumento duro,22.1,23.04
3112011014624000001,2015,Frumento duro,17.0,12.71
3112011014624000001,2016,Frumento duro,16.0,12.2
3112011014628000001,2011,Frumento duro,39.0,12.68
3112011014628000001,2012,Frumento duro,35.0,12.8
3112011014628000001,2013,Frumento duro,35.0,12.78
3112011014628000001,2014,Frumento duro,40.0,20.4
3112011014629000001,2011,Frumento duro,62.0,12.56
3112011014629000001,2012,Frumento duro,60.0,12.75
3112011014629000001,2013,Frumento duro,73.0,12.53
3112011014629000001,2014,Frumento duro,43.0,12.39
3112011014630000001,2011,Frumento duro,9.0,inf
3112011014631000001,2011,Frumento duro,4.7,12.86
